96# Number of electrodes
# x z
  16	  17	  19	  20	64.94	0.0322651
  17	  18	  20	  21	51.79	0.0328429
  18	  19	  21	  22	50.62	0.0328968
  19	  20	  22	  23	39.02	0.0337554
  20	  21	  23	  24	56.67	0.0325879
  21	  22	  24	  25	39.39	0.033721
  22	  23	  25	  26	29.11	0.0350422
  23	  24	  26	  27	43.06	0.0333945
  24	  25	  27	  28	39.83	0.0336753
  25	  26	  28	  29	51.37	0.0328477
  26	  27	  29	  30	52.19	0.0328013
  27	  28	  30	  31	23.78	0.0361479
  28	  29	  31	  32	23.52	0.0362116
  29	  30	  32	  33	30.30	0.0348186
  30	  31	  33	  34	22.80	0.0364037
  31	  32	  34	  35	23.69	0.0361495
  32	  33	  35	  36	22.82	0.0364031
  33	  34	  36	  37	26.50	0.0355022
  34	  35	  37	  38	42.89	0.0333996
  35	  36	  38	  39	68.38	0.0321308
  36	  37	  39	  40	74.60	0.0319518
  37	  38	  40	  41	44.34	0.0332839
  38	  39	  41	  42	34.44	0.0342247
  39	  40	  42	  43	17.60	0.0382614
  40	  41	  43	  44	29.05	0.0350052
  41	  42	  44	  45	35.36	0.0341026
  42	  43	  45	  46	41.53	0.0334985
  43	  44	  46	  47	77.49	0.0318778
  44	  45	  47	  48	50.17	0.032894
  45	  46	  48	  49	50.00	0.0329038
  46	  47	  49	  50	52.32	0.0327686
  47	  48	  50	  51	40.36	0.0336001
  48	  49	  51	  52	36.81	0.0339385
  49	  50	  52	  53	24.76	0.0358553
  50	  51	  53	  54	26.70	0.0354256
  51	  52	  54	  55	40.96	0.0335341
  52	  53	  55	  56	35.13	0.0341269
  53	  54	  56	  57	26.82	0.0353805
  54	  55	  57	  58	35.25	0.0341003
  55	  56	  58	  59	27.06	0.0353369
  56	  57	  59	  60	26.20	0.0355079
  57	  58	  60	  61	31.84	0.0345393
  58	  59	  61	  62	37.19	0.0338678
  59	  60	  62	  63	35.01	0.0341153
  60	  61	  63	  64	28.37	0.035066
  61	  62	  64	  65	37.57	0.0338316
  62	  63	  65	  66	25.42	0.035663
  63	  64	  66	  67	34.15	0.0342153
  64	  65	  67	  68	46.97	0.0330648
  65	  66	  68	  69	29.01	0.0349622
  66	  67	  69	  70	41.42	0.0334809
  67	  68	  70	  71	32.87	0.034376
  68	  69	  71	  72	28.75	0.0350031
  69	  70	  72	  73	38.74	0.0337097
  70	  71	  73	  74	29.99	0.0347882
  71	  72	  74	  75	28.99	0.0349533
  72	  73	  75	  76	37.18	0.0338588
  73	  74	  76	  77	38.77	0.0336975
  74	  75	  77	  78	30.61	0.0346906
  75	  76	  78	  79	25.43	0.0356179
  76	  77	  79	  80	31.47	0.0345544
  77	  78	  80	  81	35.53	0.0340137
  78	  79	  81	  82	22.13	0.0364443
  79	  80	  82	  83	27.12	0.0352586
  80	  81	  83	  84	51.13	0.0327891
  81	  82	  84	  85	23.06	0.0362154
  82	  83	  85	  86	17.04	0.0383839
  83	  84	  86	  87	44.54	0.0332236
  84	  85	  87	  88	27.41	0.0352213
  85	  86	  88	  89	22.82	0.0363025
  86	  87	  89	  90	31.31	0.0345788
  87	  88	  90	  91	41.49	0.0334723
  88	  89	  91	  92	37.49	0.0338367
  89	  90	  92	  93	37.29	0.0338665
  90	  91	  93	  94	27.20	0.0352924
  91	  92	  94	  95	30.24	0.0347679
  92	  93	  95	  96	37.44	0.0338419
   1	   2	   5	   6	19.95	0.0471698
   2	   3	   6	   7	25.48	0.0434166
   3	   4	   7	   8	21.60	0.0457947
   4	   5	   8	   9	24.13	0.0441266
   5	   6	   9	  10	33.18	0.0402612
   6	   7	  10	  11	29.38	0.0415643
   7	   8	  11	  12	27.79	0.0422003
   8	   9	  12	  13	25.47	0.0433259
   9	  10	  13	  14	28.54	0.0418186
